CUI	IC
C5411818	9.250810304529896
C4028302	9.250810304529896
C2455622	9.250810304529896
C5697224	9.250810304529896
C2455563	9.250810304529896
C2238842	9.250810304529896
C5959023	9.250810304529896
C5410865	9.250810304529896
C3516152	9.250810304529896
C4314598	9.250810304529896
C2941557	9.250810304529896
C2321532	9.250810304529896
C2238836	9.250810304529896
C5447403	9.250810304529896
C3704147	9.250810304529896
C5389109	9.250810304529896
C2454997	9.250810304529896
C5219728	9.250810304529896
C1114480	9.250810304529896
C0196015	9.250810304529896
C4028805	9.250810304529896
C5765194	9.250810304529896
C5696196	9.250810304529896
C5208099	9.250810304529896
C3806520	9.250810304529896
C5223494	9.250810304529896
C0746860	9.250810304529896
C2322463	9.250810304529896
C1740752	9.250810304529896
C5223289	9.250810304529896
C4290289	9.250810304529896
C5208280	9.250810304529896
C5219682	9.250810304529896
C0394130	9.250810304529896
C5410950	9.250810304529896
C0177198	9.250810304529896
C5410965	9.250810304529896
C5821332	9.250810304529896
C0412742	9.250810304529896
C4736884	9.250810304529896
C5874749	9.250810304529896
C2457122	9.250810304529896
C2456303	9.250810304529896
C2190055	9.250810304529896
C3808647	9.250810304529896
C5765160	9.250810304529896
C5223496	9.250810304529896
C4491415	9.250810304529896
C2454621	9.250810304529896
C2455552	9.250810304529896
C3860457	9.250810304529896
C5411121	9.250810304529896
C4275051	9.250810304529896
C2042530	9.250810304529896
C2123194	9.250810304529896
C1714796	9.250810304529896
C3896586	9.250810304529896
C2456528	9.250810304529896
C5696227	9.250810304529896
C5237364	9.250810304529896
C2238652	9.250810304529896
C0881826	9.250810304529896
C5431849	9.250810304529896
C4737025	9.250810304529896
C5189584	9.250810304529896
C2456547	9.250810304529896
C2029587	9.250810304529896
C2123154	9.250810304529896
C2110822	9.250810304529896
C2456297	9.250810304529896
C2455626	9.250810304529896
C5188857	9.250810304529896
C5223416	9.250810304529896
C5543179	9.250810304529896
C5204570	9.250810304529896
C0476393	9.250810304529896
C5697215	9.250810304529896
C3806619	9.250810304529896
C4028546	9.250810304529896
C1524585	9.250810304529896
C2457077	9.250810304529896
C2238982	9.250810304529896
C2455541	9.250810304529896
C2125965	9.250810304529896
C5890290	9.250810304529896
C4527295	9.250810304529896
C4028487	9.250810304529896
C5702885	9.250810304529896
C2457165	9.250810304529896
C5559394	9.250810304529896
C5411270	9.250810304529896
C2454864	9.250810304529896
C5696501	9.250810304529896
C1551403	9.250810304529896
C5148207	9.250810304529896
C3866655	9.250810304529896
C0849130	9.250810304529896
C2098189	9.250810304529896
C3862897	9.250810304529896
C2455326	9.250810304529896
C5429207	9.250810304529896
C1525807	9.250810304529896
C4014432	9.250810304529896
C5691469	9.250810304529896
C5541719	9.250810304529896
C5702418	9.250810304529896
C0203166	9.250810304529896
C0374447	9.250810304529896
C3515772	9.250810304529896
C5404766	9.250810304529896
C5219727	9.250810304529896
C1096728	9.250810304529896
C1524504	9.250810304529896
C5388944	9.250810304529896
C2457700	9.250810304529896
C1572417	9.250810304529896
C5410997	9.250810304529896
C0565189	9.250810304529896
C4028552	9.250810304529896
C5189426	9.250810304529896
C0528711	9.250810304529896
C5144807	9.250810304529896
C2013765	9.250810304529896
C3496070	9.250810304529896
C0881825	9.250810304529896
C2110253	9.250810304529896
C5410833	9.250810304529896
C0942256	9.250810304529896
C0202674	9.250810304529896
C2027010	9.250810304529896
C5189637	9.250810304529896
C2457175	9.250810304529896
C5224928	9.250810304529896
C1524923	9.250810304529896
C2026435	9.250810304529896
C2455902	9.250810304529896
C0430627	9.250810304529896
C1565979	9.250810304529896
C3861810	9.250810304529896
C3272922	9.250810304529896
C1114485	9.250810304529896
C0845931	9.250810304529896
C3279311	9.250810304529896
C2454625	9.250810304529896
C5387421	9.250810304529896
C5224798	9.250810304529896
C3515223	9.250810304529896
C2456943	9.250810304529896
C5410820	9.250810304529896
C2455547	9.250810304529896
C2455561	9.250810304529896
C3662622	9.250810304529896
C4733382	9.250810304529896
C3204017	9.250810304529896
C2551881	9.250810304529896
C3515735	9.250810304529896
C1524462	9.250810304529896
C3866628	9.250810304529896
C2986761	9.250810304529896
C4314392	9.250810304529896
C5697217	9.250810304529896
C2454638	9.250810304529896
C0182236	9.250810304529896
C1714789	9.250810304529896
C5404763	9.250810304529896
C2321528	9.250810304529896
C5779166	9.250810304529896
C2114355	9.250810304529896
C0920702	9.250810304529896
C3839820	9.250810304529896
C2459708	9.250810304529896
C5559743	9.250810304529896
C2457015	9.250810304529896
C2455697	9.250810304529896
C5696079	9.250810304529896
C2455986	9.250810304529896
C2455536	9.250810304529896
C2315466	9.250810304529896
C5189587	9.250810304529896
C5959059	9.250810304529896
C2454033	9.250810304529896
C4248614	9.250810304529896
C4305206	9.250810304529896
C2005655	9.250810304529896
C2110254	9.250810304529896
C5572596	9.250810304529896
C2029435	9.250810304529896
C3703790	9.250810304529896
C5697049	9.250810304529896
C5189593	9.250810304529896
C5388851	9.250810304529896
C2043376	9.250810304529896
C1524440	9.250810304529896
C2123190	9.250810304529896
C4028328	9.250810304529896
C2586085	9.250810304529896
C5388072	9.250810304529896
C5189578	9.250810304529896
C0842238	9.250810304529896
C2238639	9.250810304529896
C3861893	9.250810304529896
C2238919	9.250810304529896
C2447861	9.250810304529896
C2456726	9.250810304529896
C2454622	9.250810304529896
C5386926	9.250810304529896
C5189553	9.250810304529896
C2239063	9.250810304529896
C1830233	9.250810304529896
C3869488	9.250810304529896
C5411420	9.250810304529896
C2024298	9.250810304529896
C5697202	9.250810304529896
C4028300	9.250810304529896
C5189702	9.250810304529896
C1140659	9.250810304529896
C2238964	9.250810304529896
C5696127	9.250810304529896
C5541717	9.250810304529896
C5765134	9.250810304529896
C5387404	9.250810304529896
C3515980	9.250810304529896
C2456934	9.250810304529896
C5148155	9.250810304529896
C3515743	9.250810304529896
C5696175	9.250810304529896
C3275372	9.250810304529896
C1562103	9.250810304529896
C1409473	9.250810304529896
C5223547	9.250810304529896
C2239018	9.250810304529896
C2238909	9.250810304529896
C2945197	9.250810304529896
C2318195	9.250810304529896
C5559492	9.250810304529896
C1525619	9.250810304529896
C2238743	9.250810304529896
C3262994	9.250810304529896
C2087409	9.250810304529896
C2455006	9.250810304529896
C0008843	9.250810304529896
C2456553	9.250810304529896
C2454618	9.250810304529896
C2454748	9.250810304529896
C1635663	9.250810304529896
C4537759	9.250810304529896
C5410859	9.250810304529896
C5224989	9.250810304529896
C2238946	9.250810304529896
C0973352	9.250810304529896
C0373191	9.250810304529896
C3533806	9.250810304529896
C0882129	9.250810304529896
C2457385	9.250810304529896
C2322462	9.250810304529896
C5541720	9.250810304529896
C0973353	9.250810304529896
C5189555	9.250810304529896
C0394231	9.250810304529896
C2121186	9.250810304529896
C5411192	9.250810304529896
C0199689	9.250810304529896
C0860675	9.250810304529896
C3862898	9.250810304529896
C4279955	9.250810304529896
C0882068	9.250810304529896
C2551797	9.250810304529896
C2238747	9.250810304529896
C5224953	9.250810304529896
C5219692	9.250810304529896
C5410862	9.250810304529896
C1114604	9.250810304529896
C5411814	9.250810304529896
C5409636	9.250810304529896
C5223673	9.250810304529896
C4028075	9.250810304529896
C3856680	9.250810304529896
C0942200	9.250810304529896
C2322444	9.250810304529896
C2238677	9.250810304529896
C5411721	9.250810304529896
C2043420	9.250810304529896
C1962388	9.250810304529896
C0948566	9.250810304529896
C3267077	9.250810304529896
C5696067	9.250810304529896
C2412691	9.250810304529896
C5147342	9.250810304529896
C3164115	9.250810304529896
C5928597	9.250810304529896
C2455015	9.250810304529896
C5143679	9.250810304529896
C3898475	9.250810304529896
C4728204	9.250810304529896
C2436147	9.250810304529896
C1608222	9.250810304529896
C0918146	9.250810304529896
C5695589	9.250810304529896
C4029116	9.250810304529896
C5389142	9.250810304529896
C5388256	9.250810304529896
C4265407	9.250810304529896
C5189570	9.250810304529896
C2945198	9.250810304529896
C4028544	9.250810304529896
C5928585	9.250810304529896
C2238736	9.250810304529896
C2156855	9.250810304529896
C2457009	9.250810304529896
C1714794	9.250810304529896
C2239062	9.250810304529896
C5429200	9.250810304529896
C5388779	9.250810304529896
C3866666	9.250810304529896
C4730306	9.250810304529896
C2322508	9.250810304529896
C5189586	9.250810304529896
C4029210	9.250810304529896
C5431790	9.250810304529896
C3879979	9.250810304529896
C5233229	9.250810304529896
C5410993	9.250810304529896
C1524903	9.250810304529896
C5698278	9.250810304529896
C5223541	9.250810304529896
C2551869	9.250810304529896
C5224960	9.250810304529896
C2455528	9.250810304529896
C2318603	9.250810304529896
C2239003	9.250810304529896
C3860470	9.250810304529896
C0849139	9.250810304529896
C0849518	9.250810304529896
C2322478	9.250810304529896
C5697442	9.250810304529896
C2368196	9.250810304529896
C5189610	9.250810304529896
C3862147	9.250810304529896
C2238720	9.250810304529896
C2238922	9.250810304529896
C2239061	9.250810304529896
C2318031	9.250810304529896
C2457121	9.250810304529896
C3878247	9.250810304529896
C2456207	9.250810304529896
C5906959	9.250810304529896
C0181736	9.250810304529896
C4303902	9.250810304529896
C5410895	9.250810304529896
C2321581	9.250810304529896
C4524078	9.250810304529896
C4067487	9.250810304529896
C2107025	9.250810304529896
C2322516	9.250810304529896
C4029201	9.250810304529896
C0196014	9.250810304529896
C0176063	9.250810304529896
C3866400	9.250810304529896
C1524438	9.250810304529896
C5678462	9.250810304529896
C4693091	9.250810304529896
C5779182	9.250810304529896
C1552754	9.250810304529896
C0846111	9.250810304529896
C3203505	9.250810304529896
C4733168	9.250810304529896
C2238866	9.250810304529896
C4527293	9.250810304529896
C3554169	9.250810304529896
C2043644	9.250810304529896
C2455964	9.250810304529896
C2585280	9.250810304529896
C5959081	9.250810304529896
C3862125	9.250810304529896
C2368220	9.250810304529896
C0845972	9.250810304529896
C2318037	9.250810304529896
C3860490	9.250810304529896
C5189639	9.250810304529896
C5410816	9.250810304529896
C1536930	9.250810304529896
C5878636	9.250810304529896
C2321595	9.250810304529896
C2456302	9.250810304529896
C0191565	9.250810304529896
C5219689	9.250810304529896
C4028521	9.250810304529896
C3866091	9.250810304529896
C5224984	9.250810304529896
C5223752	9.250810304529896
C2455549	9.250810304529896
C2455981	9.250810304529896
C5201767	9.250810304529896
C0178001	9.250810304529896
C5225011	9.250810304529896
C2239035	9.250810304529896
C5189600	9.250810304529896
C4285894	9.250810304529896
C2238846	9.250810304529896
C2456725	9.250810304529896
C2457356	9.250810304529896
C5389139	9.250810304529896
C5416666	9.250810304529896
C5696488	9.250810304529896
C2456942	9.250810304529896
C5429208	9.250810304529896
C2454605	9.250810304529896
C5765205	9.250810304529896
C2455979	9.250810304529896
C2456721	9.250810304529896
C0430792	9.250810304529896
C0176380	9.250810304529896
C2367134	9.250810304529896
C5219714	9.250810304529896
C2318034	9.250810304529896
C0942208	9.250810304529896
C5939258	9.250810304529896
C5436785	9.250810304529896
C5396675	9.250810304529896
C5189638	9.250810304529896
C0200089	9.250810304529896
C5411279	9.250810304529896
C2322484	9.250810304529896
C2367162	9.250810304529896
C0203149	9.250810304529896
C5411277	9.250810304529896
C5189631	9.250810304529896
C3860474	9.250810304529896
C5424787	9.250810304529896
C0412734	9.250810304529896
C3866663	9.250810304529896
C5148165	9.250810304529896
C2945192	9.250810304529896
C4527267	9.250810304529896
C5696051	9.250810304529896
C5849559	9.250810304529896
C3525177	9.250810304529896
C5148148	9.250810304529896
C0029875	9.250810304529896
C2456937	9.250810304529896
C2085075	9.250810304529896
C4071827	9.250810304529896
C2238958	9.250810304529896
C5696827	9.250810304529896
C4331957	9.250810304529896
C1536755	9.250810304529896
C5194798	9.250810304529896
C2081527	9.250810304529896
C2322509	9.250810304529896
C5779183	9.250810304529896
C0430789	9.250810304529896
C5189598	9.250810304529896
C2456072	9.250810304529896
C5878573	9.250810304529896
C0493944	9.250810304529896
C2456323	9.250810304529896
C2455983	9.250810304529896
C2457169	9.250810304529896
C5411269	9.250810304529896
C5411452	9.250810304529896
C2455545	9.250810304529896
C2447863	9.250810304529896
C0412511	9.250810304529896
C5876506	9.250810304529896
C4064609	9.250810304529896
C5697173	9.250810304529896
C1524593	9.250810304529896
C0183763	9.250810304529896
C0412321	9.250810304529896
C5223302	9.250810304529896
C5224949	9.250810304529896
C4028535	9.250810304529896
C2350266	9.250810304529896
C2054292	9.250810304529896
C3836758	9.250810304529896
C2456560	9.250810304529896
C3472304	9.250810304529896
C2456308	9.250810304529896
C5208279	9.250810304529896
C5697211	9.250810304529896
C2322561	9.250810304529896
C1524409	9.250810304529896
C2238767	9.250810304529896
C5223343	9.250810304529896
C5189716	9.250810304529896
C3824692	9.250810304529896
C5667668	9.250810304529896
C5220533	9.250810304529896
C2455239	9.250810304529896
C5224764	9.250810304529896
C5876509	9.250810304529896
C3860964	9.250810304529896
C0051105	9.250810304529896
C5411702	9.250810304529896
C2042442	9.250810304529896
C5429197	9.250810304529896
C0849152	9.250810304529896
C2551953	9.250810304529896
C2316901	9.250810304529896
C5223342	9.250810304529896
C3862216	9.250810304529896
C5696128	9.250810304529896
C2454745	9.250810304529896
C1314087	9.250810304529896
C5765118	9.250810304529896
C0918149	9.250810304529896
C0202751	9.250810304529896
C5548270	9.250810304529896
C3527539	9.250810304529896
C4067257	9.250810304529896
C2316889	9.250810304529896
C5696121	9.250810304529896
C2238894	9.250810304529896
C4028311	9.250810304529896
C5224970	9.250810304529896
C1628475	9.250810304529896
C0850926	9.250810304529896
C5409627	9.250810304529896
C2005653	9.250810304529896
C5695607	9.250810304529896
C4707042	9.250810304529896
C3527031	9.250810304529896
C4291770	9.250810304529896
C5411007	9.250810304529896
C3544342	9.250810304529896
C5224936	9.250810304529896
C2551937	9.250810304529896
C5696246	9.250810304529896
C2041189	9.250810304529896
C5416662	9.250810304529896
C5224926	9.250810304529896
C2315932	9.250810304529896
C2455026	9.250810304529896
C5411126	9.250810304529896
C2454608	9.250810304529896
C0849132	9.250810304529896
C5549849	9.250810304529896
C1830211	9.250810304529896
C5928589	9.250810304529896
C5220158	9.250810304529896
C5561740	9.250810304529896
C2315320	9.250810304529896
C2456525	9.250810304529896
C1285407	9.250810304529896
C0851028	9.250810304529896
C2322495	9.250810304529896
C0080351	9.250810304529896
C2456946	9.250810304529896
C3267099	9.250810304529896
C5224962	9.250810304529896
C2455644	9.250810304529896
C1715393	9.250810304529896
C0202657	9.250810304529896
C2455200	9.250810304529896
C5388633	9.250810304529896
C2960816	9.250810304529896
C2585683	9.250810304529896
C5697174	9.250810304529896
C5219674	9.250810304529896
C2456877	9.250810304529896
C2055578	9.250810304529896
C4732097	9.250810304529896
C4028498	9.250810304529896
C5410994	9.250810304529896
C1114421	9.250810304529896
C2454619	9.250810304529896
C5202373	9.250810304529896
C4028282	9.250810304529896
C5429201	9.250810304529896
C1524900	9.250810304529896
C1525614	9.250810304529896
C3879868	9.250810304529896
C2021559	9.250810304529896
C5411821	9.250810304529896
C4067255	9.250810304529896
C5415681	9.250810304529896
C5219690	9.250810304529896
C4303575	9.250810304529896
C4028432	9.250810304529896
C5779173	9.250810304529896
C2123616	9.250810304529896
C2921402	9.250810304529896
C1636194	9.250810304529896
C2454039	9.250810304529896
C2455936	9.250810304529896
C2700227	9.250810304529896
C5409477	9.250810304529896
C2413151	9.250810304529896
C0587658	9.250810304529896
C2457117	9.250810304529896
C5223278	9.250810304529896
C5411040	9.250810304529896
C2457004	9.250810304529896
C2186775	9.250810304529896
C5429352	9.250810304529896
C0200777	9.250810304529896
C4028545	9.250810304529896
C0202682	9.250810304529896
C2454751	9.250810304529896
C2042470	9.250810304529896
C5223408	9.250810304529896
C2362745	9.250810304529896
C0920696	9.250810304529896
C3524157	9.250810304529896
C1555766	9.250810304529896
C3860493	9.250810304529896
C5668151	9.250810304529896
C4028474	9.250810304529896
C2316345	9.250810304529896
C4028501	9.250810304529896
C0918148	9.250810304529896
C4304901	9.250810304529896
C1113650	9.250810304529896
C4028387	9.250810304529896
C5148153	9.250810304529896
C5439649	9.250810304529896
C5386589	9.250810304529896
C5148204	9.250810304529896
C4028373	9.250810304529896
C2455548	9.250810304529896
C4076677	9.250810304529896
C2321362	9.250810304529896
C2238986	9.250810304529896
C5224982	9.250810304529896
C5148054	9.250810304529896
C0203865	9.250810304529896
C5224049	9.250810304529896
C2456325	9.250810304529896
C2348041	9.250810304529896
C2322468	9.250810304529896
C2027002	9.250810304529896
C0202711	9.250810304529896
C5189425	9.250810304529896
C2206067	9.250810304529896
C3836766	9.250810304529896
C2318232	9.250810304529896
C2457013	9.250810304529896
C3266150	9.250810304529896
C2318242	9.250810304529896
C2455642	9.250810304529896
C5830737	9.250810304529896
C0412749	9.250810304529896
C1834779	9.250810304529896
C2075287	9.250810304529896
C2919719	9.250810304529896
C5696076	9.250810304529896
C1715416	9.250810304529896
C4028283	9.250810304529896
C2695952	9.250810304529896
C4305204	9.250810304529896
C2238709	9.250810304529896
C1629495	9.250810304529896
C5415078	9.250810304529896
C2238762	9.250810304529896
C2238906	9.250810304529896
C5779176	9.250810304529896
C5821707	9.250810304529896
C5224937	9.250810304529896
C4028551	9.250810304529896
C3862198	9.250810304529896
C1543696	9.250810304529896
C2454965	9.250810304529896
C2238488	9.250810304529896
C0412748	9.250810304529896
C2454634	9.250810304529896
C3879625	9.250810304529896
C2041501	9.250810304529896
C2208512	9.250810304529896
C4028458	9.250810304529896
C2140136	9.250810304529896
C2315284	9.250810304529896
C5411043	9.250810304529896
C2957668	9.250810304529896
C2585708	9.250810304529896
C1740479	9.250810304529896
C4067249	9.250810304529896
C5224912	9.250810304529896
C2585127	9.250810304529896
C5394244	9.250810304529896
C2238753	9.250810304529896
C3888835	9.250810304529896
C2456718	9.250810304529896
C0845924	9.250810304529896
C5189585	9.250810304529896
C3878984	9.250810304529896
C5189592	9.250810304529896
C5387410	9.250810304529896
C5224983	9.250810304529896
C5418803	9.250810304529896
C5223244	9.250810304529896
C5147336	9.250810304529896
C2322464	9.250810304529896
C4696595	9.250810304529896
C2455527	9.250810304529896
C2060814	9.250810304529896
C2455935	9.250810304529896
C0948501	9.250810304529896
C5779150	9.250810304529896
C2238715	9.250810304529896
C1537030	9.250810304529896
C5779174	9.250810304529896
C5411278	9.250810304529896
C5541724	9.250810304529896
C5876660	9.250810304529896
C5223542	9.250810304529896
C1536645	9.250810304529896
C2455212	9.250810304529896
C0846152	9.250810304529896
C2029666	9.250810304529896
C5224875	9.250810304529896
C0373190	9.250810304529896
C4067254	9.250810304529896
C5224840	9.250810304529896
C4032386	9.250810304529896
C5219684	9.250810304529896
C4265251	9.250810304529896
C5696475	9.250810304529896
C4028555	9.250810304529896
C5224880	9.250810304529896
C2456211	9.250810304529896
C5697237	9.250810304529896
C4305202	9.250810304529896
C2454863	9.250810304529896
C2457063	9.250810304529896
C3279050	9.250810304529896
C5696201	9.250810304529896
C5545355	9.250810304529896
C4028534	9.250810304529896
C2238649	9.250810304529896
C2695893	9.250810304529896
C2454628	9.250810304529896
C4314713	9.250810304529896
C2456070	9.250810304529896
C2005657	9.250810304529896
C2551945	9.250810304529896
C2239006	9.250810304529896
C0842243	9.250810304529896
C2457160	9.250810304529896
C1114933	9.250810304529896
C2456057	9.250810304529896
C2055577	9.250810304529896
C3694975	9.250810304529896
C4052604	9.250810304529896
C1525667	9.250810304529896
C5419704	9.250810304529896
C3873033	9.250810304529896
C0373443	9.250810304529896
C1385725	9.250810304529896
C1524374	9.250810304529896
C2457097	9.250810304529896
C5141193	9.250810304529896
C5141310	9.250810304529896
C1953956	9.250810304529896
C2455748	9.250810304529896
C5696320	9.250810304529896
C5830173	9.250810304529896
C2021555	9.250810304529896
C2712934	9.250810304529896
C0844176	9.250810304529896
C5410910	9.250810304529896
C2455550	9.250810304529896
C2551809	9.250810304529896
C4684838	9.250810304529896
C1525217	9.250810304529896
C3515978	9.250810304529896
C5411042	9.250810304529896
C2238658	9.250810304529896
C2121234	9.250810304529896
C5697044	9.250810304529896
C1543159	9.250810304529896
C5927221	9.250810304529896
C5224751	9.250810304529896
C5697046	9.250810304529896
C0854547	9.250810304529896
C3838032	9.250810304529896
C5678284	9.250810304529896
C4761214	9.250810304529896
C5883986	9.250810304529896
C5696819	9.250810304529896
C2455996	9.250810304529896
C2198616	9.250810304529896
C3842374	9.250810304529896
C0849145	9.250810304529896
C5928593	9.250810304529896
C2318042	9.250810304529896
C5388848	9.250810304529896
C0394226	9.250810304529896
C1633447	9.250810304529896
C2455985	9.250810304529896
C1572665	9.250810304529896
C3534629	9.250810304529896
C5411003	9.250810304529896
C5922046	9.250810304529896
C5563427	9.250810304529896
C0412022	9.250810304529896
C3863019	9.250810304529896
C4039902	9.250810304529896
C4028492	9.250810304529896
C5187265	9.250810304529896
C3879020	9.250810304529896
C2123152	9.250810304529896
C0200103	9.250810304529896
C1953967	9.250810304529896
C2456000	9.250810304529896
C2540754	9.250810304529896
C5224871	9.250810304529896
C5577946	9.250810304529896
C2238734	9.250810304529896
C5697252	9.250810304529896
C5430340	9.250810304529896
C5224903	9.250810304529896
C4527278	9.250810304529896
C2321719	9.250810304529896
C4275053	9.250810304529896
C5207969	9.250810304529896
C2027096	9.250810304529896
C0598451	9.250810304529896
C1527072	9.250810304529896
C5411000	9.250810304529896
C2455567	9.250810304529896
C2238934	9.250810304529896
C3534618	9.250810304529896
C3523586	9.250810304529896
C5189641	9.250810304529896
C3805001	9.250810304529896
C0882159	9.250810304529896
C3808558	9.250810304529896
C2456938	9.250810304529896
C2239009	9.250810304529896
C5779162	9.250810304529896
C3891302	9.250810304529896
C5571597	9.250810304529896
C2551889	9.250810304529896
C0853418	9.250810304529896
C5765180	9.250810304529896
C0202737	9.250810304529896
C5236463	9.250810304529896
C5696826	9.250810304529896
C5410991	9.250810304529896
C5563273	9.250810304529896
C2456711	9.250810304529896
C5189679	9.250810304529896
C5692245	9.250810304529896
C5411058	9.250810304529896
C3533807	9.250810304529896
C5441331	9.250810304529896
C0200113	9.250810304529896
C5410877	9.250810304529896
C5189557	9.250810304529896
C3879919	9.250810304529896
C2316473	9.250810304529896
C0200104	9.250810304529896
C5223349	9.250810304529896
C2042463	9.250810304529896
C2319241	9.250810304529896
C2515637	9.250810304529896
C2317700	9.250810304529896
C5148206	9.250810304529896
C2321456	9.250810304529896
C4028485	9.250810304529896
C5431783	9.250810304529896
C5559481	9.250810304529896
C5411033	9.250810304529896
C5143791	9.250810304529896
C3860949	9.250810304529896
C5696245	9.250810304529896
C2238708	9.250810304529896
C0457374	9.250810304529896
C2456543	9.250810304529896
C2029658	9.250810304529896
C4028322	9.250810304529896
C2094586	9.250810304529896
C5148049	9.250810304529896
C2456550	9.250810304529896
C2830583	9.250810304529896
C5543181	9.250810304529896
C2042479	9.250810304529896
C4523916	9.250810304529896
C5189667	9.250810304529896
C5148141	9.250810304529896
C5410953	9.250810304529896
C5578067	9.250810304529896
C5224990	9.250810304529896
C5559521	9.250810304529896
C1114481	9.250810304529896
C2456011	9.250810304529896
C0203439	9.250810304529896
C2945024	9.250810304529896
C5219669	9.250810304529896
C2367137	9.250810304529896
C5691952	9.250810304529896
C2317734	9.250810304529896
C4527283	9.250810304529896
C2456716	9.250810304529896
C5224964	9.250810304529896
C5223749	9.250810304529896
C5697227	9.250810304529896
C0202702	9.250810304529896
C4267672	9.250810304529896
C5684152	9.250810304529896
C2455730	9.250810304529896
C0200091	9.250810304529896
C2551741	9.250810304529896
C2551669	9.250810304529896
C2456564	9.250810304529896
C5411409	9.250810304529896
C4029508	9.250810304529896
C2456568	9.250810304529896
C5222983	9.250810304529896
C2455654	9.250810304529896
C1124137	9.250810304529896
C2239011	9.250810304529896
C2551857	9.250810304529896
C4028367	9.250810304529896
C2437357	9.250810304529896
C5219738	9.250810304529896
C2183235	9.250810304529896
C5143635	9.250810304529896
C0546763	9.250810304529896
C1964050	9.250810304529896
C5219717	9.250810304529896
C5189711	9.250810304529896
C2455753	9.250810304529896
C0546779	9.250810304529896
C5189643	9.250810304529896
C5415686	9.250810304529896
C0864514	9.250810304529896
C1632801	9.250810304529896
C0373282	9.250810304529896
C1114478	9.250810304529896
C2121290	9.250810304529896
C5410989	9.250810304529896
C5826435	9.250810304529896
C5696313	9.250810304529896
C5219723	9.250810304529896
C5388483	9.250810304529896
C5441455	9.250810304529896
C5939549	9.250810304529896
C5694373	9.250810304529896
C5696780	9.250810304529896
C1525660	9.250810304529896
C4028395	9.250810304529896
C0394120	9.250810304529896
C5696152	9.250810304529896
C0394129	9.250810304529896
C2436351	9.250810304529896
C5436743	9.250810304529896
C0857539	9.250810304529896
C2454966	9.250810304529896
C2455325	9.250810304529896
C5220188	9.250810304529896
C5924796	9.250810304529896
C0412732	9.250810304529896
C0373163	9.250810304529896
C5223642	9.250810304529896
C0394103	9.250810304529896
C0412230	9.250810304529896
C2457086	9.250810304529896
C2322470	9.250810304529896
C2454612	9.250810304529896
C4744497	9.250810304529896
C1524812	9.250810304529896
C0882034	9.250810304529896
C0846488	9.250810304529896
C2238799	9.250810304529896
C0008842	9.250810304529896
C4029187	9.250810304529896
C0854549	9.250810304529896
C2238682	9.250810304529896
C5219718	9.250810304529896
C5404762	9.250810304529896
C1114656	9.250810304529896
C1524808	9.250810304529896
C0845947	9.250810304529896
C0176014	9.250810304529896
C2021551	9.250810304529896
C5411268	9.250810304529896
C1525227	9.250810304529896
C3203447	9.250810304529896
C3266148	9.250810304529896
C1626397	9.250810304529896
C0190459	9.250810304529896
C5691584	9.250810304529896
C4028298	9.250810304529896
C1690525	9.250810304529896
C0842226	9.250810304529896
C1543694	9.250810304529896
C5223348	9.250810304529896
C4274375	9.250810304529896
C0560582	9.250810304529896
C5693474	9.250810304529896
C5410995	9.250810304529896
C5697221	9.250810304529896
C5696224	9.250810304529896
C2457093	9.250810304529896
C4028324	9.250810304529896
C2238373	9.250810304529896
C5206952	9.250810304529896
C2238811	9.250810304529896
C1525211	9.250810304529896
C5410814	9.250810304529896
C5696226	9.250810304529896
C5388052	9.250810304529896
C5189705	9.250810304529896
C5939250	9.250810304529896
C5219702	9.250810304529896
C2238823	9.250810304529896
C1562293	9.250810304529896
C1518654	9.250810304529896
C3534620	9.250810304529896
C4028561	9.250810304529896
C2238738	9.250810304529896
C5940815	9.250810304529896
C1831914	9.250810304529896
C5696322	9.250810304529896
C5224842	9.250810304529896
C2367754	9.250810304529896
C2455543	9.250810304529896
C2455980	9.250810304529896
C1524821	9.250810304529896
C2456622	9.250810304529896
C3495608	9.250810304529896
C2455938	9.250810304529896
C4730242	9.250810304529896
C0177719	9.250810304529896
C5220536	9.250810304529896
C0993830	9.250810304529896
C4029188	9.250810304529896
C0881956	9.250810304529896
C1524792	9.250810304529896
C2084013	9.250810304529896
C5388145	9.250810304529896
C3860460	9.250810304529896
C2943262	9.250810304529896
C2024296	9.250810304529896
C3554213	9.250810304529896
C5419705	9.250810304529896
C5410822	9.250810304529896
C0993832	9.250810304529896
C1708481	9.250810304529896
C5779180	9.250810304529896
C5764865	9.250810304529896
C2238670	9.250810304529896
C2025231	9.250810304529896
C5784899	9.250810304529896
C1507256	9.250810304529896
C5223415	9.250810304529896
C2238875	9.250810304529896
C2238756	9.250810304529896
C2123189	9.250810304529896
C5201784	9.250810304529896
C5189655	9.250810304529896
C5148045	9.250810304529896
C5921659	9.250810304529896
C0200182	9.250810304529896
C5225313	9.250810304529896
C0840983	9.250810304529896
C5695584	9.250810304529896
C0202754	9.250810304529896
C5189615	9.250810304529896
C2455937	9.250810304529896
C5148142	9.250810304529896
C5223583	9.250810304529896
C2455629	9.250810304529896
C5684154	9.250810304529896
C4476567	9.250810304529896
C5224869	9.250810304529896
C2455035	9.250810304529896
C5852373	9.250810304529896
C5416729	9.250810304529896
C2042471	9.250810304529896
C2456731	9.250810304529896
C5222984	9.250810304529896
C4305214	9.250810304529896
C5189554	9.250810304529896
C2454640	9.250810304529896
